STATION,DATE,TAVG,TMAX,TMIN
USW00023183,2/16/1992,,62,46
USW00023183,2/17/1992,,65,47
USW00023183,2/18/1992,,71,47
USW00023183,2/19/1992,,75,48
USW00023183,2/20/1992,,70,50
USW00023183,2/21/1992,,77,50
USW00023183,2/22/1992,,76,54
USW00023183,2/23/1992,,76,53
USW00023183,2/24/1992,,76,57
USW00023183,2/25/1992,,77,49
USW00023183,2/26/1992,,76,54
USW00023183,2/27/1992,,79,53
USW00023183,2/28/1992,,82,54
USW00023183,2/29/1992,,83,56
USW00023183,3/1/1992,,78,58
USW00023183,3/2/1992,,68,51
USW00023183,3/3/1992,,67,50
USW00023183,3/4/1992,,68,51
USW00023183,3/5/1992,,71,51
USW00023183,3/6/1992,,76,51
USW00023183,3/7/1992,,75,51
USW00023183,3/8/1992,,61,49
USW00023183,3/9/1992,,61,49
USW00023183,3/10/1992,,71,46
USW00023183,3/11/1992,,77,50
USW00023183,3/12/1992,,80,52
USW00023183,3/13/1992,,83,53
USW00023183,3/14/1992,,84,55
USW00023183,3/15/1992,,83,58
USW00023183,3/16/1992,,82,58
USW00023183,3/17/1992,,74,58
USW00023183,3/18/1992,,75,52
USW00023183,3/19/1992,,80,55
USW00023183,3/20/1992,,83,56
USW00023183,3/21/1992,,73,58
USW00023183,3/22/1992,,75,53
USW00023183,3/23/1992,,75,55
USW00023183,3/24/1992,,77,53
USW00023183,3/25/1992,,85,55
USW00023183,3/26/1992,,78,59
USW00023183,3/27/1992,,67,56
USW00023183,3/28/1992,,73,55
USW00023183,3/29/1992,,79,58
USW00023183,3/30/1992,,82,60
USW00023183,3/31/1992,,74,60
USW00023183,4/1/1992,,70,52
USW00023183,4/2/1992,,72,52
USW00023183,4/3/1992,,81,55
USW00023183,4/4/1992,,81,58
USW00023183,4/5/1992,,83,60
USW00023183,4/6/1992,,84,60
USW00023183,4/7/1992,,87,60
USW00023183,4/8/1992,,88,60
USW00023183,4/9/1992,,89,62
USW00023183,4/10/1992,,91,63
USW00023183,4/11/1992,,93,63
USW00023183,4/12/1992,,98,66
USW00023183,4/13/1992,,95,66
USW00023183,4/14/1992,,88,65
USW00023183,4/15/1992,,88,68
USW00023183,4/16/1992,,87,66
USW00023183,4/17/1992,,89,63
USW00023183,4/18/1992,,91,65
USW00023183,4/19/1992,,83,59
USW00023183,4/20/1992,,86,60
USW00023183,4/21/1992,,91,62
USW00023183,4/22/1992,,91,64
USW00023183,4/23/1992,,93,65
USW00023183,4/24/1992,,97,67
USW00023183,4/25/1992,,100,67
USW00023183,4/26/1992,,101,70
USW00023183,4/27/1992,,104,71
USW00023183,4/28/1992,,104,73
USW00023183,4/29/1992,,105,73
USW00023183,4/30/1992,,101,72
USW00023183,5/1/1992,,102,72
USW00023183,5/2/1992,,101,73
USW00023183,5/3/1992,,100,76
USW00023183,5/4/1992,,97,74
USW00023183,5/5/1992,,92,68
USW00023183,5/6/1992,,93,67
USW00023183,5/7/1992,,94,70
USW00023183,5/8/1992,,95,73
USW00023183,5/9/1992,,87,70
USW00023183,5/10/1992,,91,67
USW00023183,5/11/1992,,94,74
USW00023183,5/12/1992,,98,72
USW00023183,5/13/1992,,101,72
USW00023183,5/14/1992,,101,73
USW00023183,5/15/1992,,100,74
USW00023183,5/16/1992,,101,73
USW00023183,5/17/1992,,100,75
USW00023183,5/18/1992,,102,76
USW00023183,5/19/1992,,93,74
USW00023183,5/20/1992,,92,68
USW00023183,5/21/1992,,76,64
USW00023183,5/22/1992,,86,61
USW00023183,5/23/1992,,89,65
USW00023183,5/24/1992,,90,64
USW00023183,5/25/1992,,93,70
USW00023183,5/26/1992,,92,72
USW00023183,5/27/1992,,96,76
USW00023183,5/28/1992,,96,75
USW00023183,5/29/1992,,95,73
USW00023183,5/30/1992,,96,73
USW00023183,5/31/1992,,100,77
USW00023183,6/1/1992,,102,77
USW00023183,6/2/1992,,105,78
USW00023183,6/3/1992,,105,80
USW00023183,6/4/1992,,107,80
USW00023183,6/5/1992,,106,80
USW00023183,6/6/1992,,103,76
USW00023183,6/7/1992,,94,73
USW00023183,6/8/1992,,96,68
USW00023183,6/9/1992,,100,73
USW00023183,6/10/1992,,103,77
USW00023183,6/11/1992,,102,78
USW00023183,6/12/1992,,101,76
USW00023183,6/13/1992,,100,75
USW00023183,6/14/1992,,98,72
USW00023183,6/15/1992,,96,71
USW00023183,6/16/1992,,94,69
USW00023183,6/17/1992,,98,70
USW00023183,6/18/1992,,105,72
USW00023183,6/19/1992,,106,78
USW00023183,6/20/1992,,106,77
USW00023183,6/21/1992,,107,78
USW00023183,6/22/1992,,106,83
USW00023183,6/23/1992,,108,84
USW00023183,6/24/1992,,111,84
USW00023183,6/25/1992,,106,85
USW00023183,6/26/1992,,105,79
USW00023183,6/27/1992,,106,78
USW00023183,6/28/1992,,108,80
USW00023183,6/29/1992,,107,81
USW00023183,6/30/1992,,102,82
USW00023183,7/1/1992,,98,79
USW00023183,7/2/1992,,101,73
USW00023183,7/3/1992,,107,77
USW00023183,7/4/1992,,110,80
USW00023183,7/5/1992,,112,82
USW00023183,7/6/1992,,108,84
USW00023183,7/7/1992,,101,79
USW00023183,7/8/1992,,101,86
USW00023183,7/9/1992,,106,84
USW00023183,7/10/1992,,104,73
USW00023183,7/11/1992,,88,73
USW00023183,7/12/1992,,99,77
USW00023183,7/13/1992,,102,78
USW00023183,7/14/1992,,106,80
USW00023183,7/15/1992,,106,83
USW00023183,7/16/1992,,109,81
USW00023183,7/17/1992,,112,83
USW00023183,7/18/1992,,112,86
USW00023183,7/19/1992,,110,87
USW00023183,7/20/1992,,111,85
USW00023183,7/21/1992,,109,86
USW00023183,7/22/1992,,106,87
USW00023183,7/23/1992,,103,79
USW00023183,7/24/1992,,89,73
USW00023183,7/25/1992,,100,79
USW00023183,7/26/1992,,106,81
USW00023183,7/27/1992,,111,84
USW00023183,7/28/1992,,108,85
USW00023183,7/29/1992,,106,82
USW00023183,7/30/1992,,95,82
USW00023183,7/31/1992,,106,82
USW00023183,8/1/1992,,106,84
USW00023183,8/2/1992,,107,81
USW00023183,8/3/1992,,107,82
USW00023183,8/4/1992,,99,80
USW00023183,8/5/1992,,95,74
USW00023183,8/6/1992,,102,77
USW00023183,8/7/1992,,101,77
USW00023183,8/8/1992,,104,83
USW00023183,8/9/1992,,108,86
USW00023183,8/10/1992,,109,86
USW00023183,8/11/1992,,111,81
USW00023183,8/12/1992,,106,83
USW00023183,8/13/1992,,106,89
USW00023183,8/14/1992,,109,87
USW00023183,8/15/1992,,112,90
USW00023183,8/16/1992,,113,88
USW00023183,8/17/1992,,113,91
USW00023183,8/18/1992,,109,88
USW00023183,8/19/1992,,109,79
USW00023183,8/20/1992,,107,79
USW00023183,8/21/1992,,101,84
USW00023183,8/22/1992,,92,72
USW00023183,8/23/1992,,78,69
USW00023183,8/24/1992,,93,71
USW00023183,8/25/1992,,98,76
USW00023183,8/26/1992,,101,77
USW00023183,8/27/1992,,104,80
USW00023183,8/28/1992,,107,79
USW00023183,8/29/1992,,99,83
USW00023183,8/30/1992,,101,77
USW00023183,8/31/1992,,101,79
USW00023183,9/1/1992,,100,74
USW00023183,9/2/1992,,101,76
USW00023183,9/3/1992,,102,77
USW00023183,9/4/1992,,99,71
USW00023183,9/5/1992,,98,69
USW00023183,9/6/1992,,103,72
USW00023183,9/7/1992,,105,76
USW00023183,9/8/1992,,106,76
USW00023183,9/9/1992,,105,77
USW00023183,9/10/1992,,106,76
USW00023183,9/11/1992,,107,78
USW00023183,9/12/1992,,105,80
USW00023183,9/13/1992,,102,83
USW00023183,9/14/1992,,102,80
USW00023183,9/15/1992,,102,82
USW00023183,9/16/1992,,104,84
USW00023183,9/17/1992,,106,85
USW00023183,9/18/1992,,102,83
USW00023183,9/19/1992,,100,80
USW00023183,9/20/1992,,97,75
USW00023183,9/21/1992,,100,80
USW00023183,9/22/1992,,104,81
USW00023183,9/23/1992,,104,82
USW00023183,9/24/1992,,105,80
USW00023183,9/25/1992,,103,77
USW00023183,9/26/1992,,103,76
USW00023183,9/27/1992,,105,75
USW00023183,9/28/1992,,108,76
USW00023183,9/29/1992,,102,82
USW00023183,9/30/1992,,102,78
USW00023183,10/1/1992,,100,78
USW00023183,10/2/1992,,102,73
USW00023183,10/3/1992,,99,72
USW00023183,10/4/1992,,94,68
USW00023183,10/5/1992,,96,68
USW00023183,10/6/1992,,96,67
USW00023183,10/7/1992,,93,65
USW00023183,10/8/1992,,94,62
USW00023183,10/9/1992,,94,63
USW00023183,10/10/1992,,96,65
USW00023183,10/11/1992,,98,66
USW00023183,10/12/1992,,102,68
USW00023183,10/13/1992,,97,71
USW00023183,10/14/1992,,93,67
USW00023183,10/15/1992,,94,68
USW00023183,10/16/1992,,94,65
USW00023183,10/17/1992,,94,65
USW00023183,10/18/1992,,95,67
USW00023183,10/19/1992,,94,70
USW00023183,10/20/1992,,94,66
USW00023183,10/21/1992,,92,70
USW00023183,10/22/1992,,92,68
USW00023183,10/23/1992,,93,71
USW00023183,10/24/1992,,92,71
USW00023183,10/25/1992,,85,65
USW00023183,10/26/1992,,87,63
USW00023183,10/27/1992,,83,66
USW00023183,10/28/1992,,84,63
USW00023183,10/29/1992,,81,64
USW00023183,10/30/1992,,80,60
USW00023183,10/31/1992,,80,64
USW00023183,11/1/1992,,81,56
USW00023183,11/2/1992,,82,56
USW00023183,11/3/1992,,74,59
USW00023183,11/4/1992,,70,54
USW00023183,11/5/1992,,73,51
USW00023183,11/6/1992,,76,51
USW00023183,11/7/1992,,80,52
USW00023183,11/8/1992,,80,52
USW00023183,11/9/1992,,76,55
USW00023183,11/10/1992,,70,52
USW00023183,11/11/1992,,70,45
USW00023183,11/12/1992,,77,45
USW00023183,11/13/1992,,82,50
USW00023183,11/14/1992,,85,52
USW00023183,11/15/1992,,86,53
USW00023183,11/16/1992,,82,57
USW00023183,11/17/1992,,80,53
USW00023183,11/18/1992,,76,51
USW00023183,11/19/1992,,73,50
USW00023183,11/20/1992,,69,51
USW00023183,11/21/1992,,65,44
USW00023183,11/22/1992,,66,47
USW00023183,11/23/1992,,65,48
USW00023183,11/24/1992,,61,40
USW00023183,11/25/1992,,64,40
USW00023183,11/26/1992,,66,42
USW00023183,11/27/1992,,70,41
USW00023183,11/28/1992,,67,43
USW00023183,11/29/1992,,69,44
USW00023183,11/30/1992,,71,48
USW00023183,12/1/1992,,70,42
USW00023183,12/2/1992,,65,43
USW00023183,12/3/1992,,69,51
USW00023183,12/4/1992,,62,52
USW00023183,12/5/1992,,60,47
USW00023183,12/6/1992,,64,44
USW00023183,12/7/1992,,66,44
USW00023183,12/8/1992,,56,49
USW00023183,12/9/1992,,63,47
USW00023183,12/10/1992,,70,45
USW00023183,12/11/1992,,68,48
USW00023183,12/12/1992,,58,48
USW00023183,12/13/1992,,58,41
USW00023183,12/14/1992,,58,39
USW00023183,12/15/1992,,57,40
USW00023183,12/16/1992,,56,37
USW00023183,12/17/1992,,55,38
USW00023183,12/18/1992,,56,42
USW00023183,12/19/1992,,54,40
USW00023183,12/20/1992,,57,36
USW00023183,12/21/1992,,63,39
USW00023183,12/22/1992,,63,42
USW00023183,12/23/1992,,71,41
USW00023183,12/24/1992,,71,48
USW00023183,12/25/1992,,68,43
USW00023183,12/26/1992,,69,44
USW00023183,12/27/1992,,67,47
USW00023183,12/28/1992,,59,54
USW00023183,12/29/1992,,63,56
USW00023183,12/30/1992,,64,51
USW00023183,12/31/1992,,69,46
USW00023183,1/1/1993,,70,48
USW00023183,1/2/1993,,64,48
USW00023183,1/3/1993,,58,44
USW00023183,1/4/1993,,60,39
USW00023183,1/5/1993,,62,48
USW00023183,1/6/1993,,59,51
USW00023183,1/7/1993,,65,56
USW00023183,1/8/1993,,66,50
USW00023183,1/9/1993,,63,47
USW00023183,1/10/1993,,56,52
USW00023183,1/11/1993,,62,48
USW00023183,1/12/1993,,63,42
USW00023183,1/13/1993,,62,50
USW00023183,1/14/1993,,64,53
USW00023183,1/15/1993,,65,53
USW00023183,1/16/1993,,68,55
USW00023183,1/17/1993,,69,58
USW00023183,1/18/1993,,67,54
USW00023183,1/19/1993,,63,50
USW00023183,1/20/1993,,65,46
USW00023183,1/21/1993,,67,47
USW00023183,1/22/1993,,73,49
USW00023183,1/23/1993,,71,47
USW00023183,1/24/1993,,71,44
USW00023183,1/25/1993,,74,48
USW00023183,1/26/1993,,76,52
USW00023183,1/27/1993,,77,54
USW00023183,1/28/1993,,71,52
USW00023183,1/29/1993,,71,50
USW00023183,1/30/1993,,71,56
USW00023183,1/31/1993,,72,52
USW00023183,2/1/1993,,65,46
USW00023183,2/2/1993,,68,45
USW00023183,2/3/1993,,72,45
USW00023183,2/4/1993,,76,54
USW00023183,2/5/1993,,73,52
USW00023183,2/6/1993,,76,55
USW00023183,2/7/1993,,75,55
USW00023183,2/8/1993,,64,52
USW00023183,2/9/1993,,66,52
USW00023183,2/10/1993,,62,49
USW00023183,2/11/1993,,65,46
USW00023183,2/12/1993,,67,46
USW00023183,2/13/1993,,65,48
USW00023183,2/14/1993,,57,51
USW00023183,2/15/1993,,62,48
USW00023183,2/16/1993,,64,50
USW00023183,2/17/1993,,69,48
USW00023183,2/18/1993,,65,52
USW00023183,2/19/1993,,71,57
USW00023183,2/20/1993,,66,56
USW00023183,2/21/1993,,63,48
USW00023183,2/22/1993,,64,45
USW00023183,2/23/1993,,67,46
USW00023183,2/24/1993,,64,50
USW00023183,2/25/1993,,65,47
USW00023183,2/26/1993,,71,47
USW00023183,2/27/1993,,69,50
USW00023183,2/28/1993,,59,48
USW00023183,3/1/1993,,60,45
USW00023183,3/2/1993,,65,45
USW00023183,3/3/1993,,71,48
USW00023183,3/4/1993,,74,51
USW00023183,3/5/1993,,75,49
USW00023183,3/6/1993,,78,48
USW00023183,3/7/1993,,83,52
USW00023183,3/8/1993,,82,53
USW00023183,3/9/1993,,82,55
USW00023183,3/10/1993,,80,55
USW00023183,3/11/1993,,79,55
USW00023183,3/12/1993,,80,56
USW00023183,3/13/1993,,79,53
USW00023183,3/14/1993,,73,58
USW00023183,3/15/1993,,79,53
USW00023183,3/16/1993,,82,56
USW00023183,3/17/1993,,83,58
USW00023183,3/18/1993,,79,59
USW00023183,3/19/1993,,83,56
USW00023183,3/20/1993,,80,57
USW00023183,3/21/1993,,85,58
USW00023183,3/22/1993,,88,59
USW00023183,3/23/1993,,87,60
USW00023183,3/24/1993,,85,61
USW00023183,3/25/1993,,85,61
USW00023183,3/26/1993,,70,50
USW00023183,3/27/1993,,65,49
USW00023183,3/28/1993,,70,49
USW00023183,3/29/1993,,67,50
USW00023183,3/30/1993,,74,50
USW00023183,3/31/1993,,82,55
USW00023183,4/1/1993,,84,59
USW00023183,4/2/1993,,82,59
USW00023183,4/3/1993,,82,57
USW00023183,4/4/1993,,85,58
USW00023183,4/5/1993,,79,60
USW00023183,4/6/1993,,75,57
USW00023183,4/7/1993,,79,52
USW00023183,4/8/1993,,81,53
USW00023183,4/9/1993,,85,57
USW00023183,4/10/1993,,87,59
USW00023183,4/11/1993,,88,60
USW00023183,4/12/1993,,82,61
USW00023183,4/13/1993,,78,57
USW00023183,4/14/1993,,81,53
USW00023183,4/15/1993,,83,55
USW00023183,4/16/1993,,86,65
USW00023183,4/17/1993,,88,59
USW00023183,4/18/1993,,87,62
USW00023183,4/19/1993,,87,63
USW00023183,4/20/1993,,92,61
USW00023183,4/21/1993,,98,64
USW00023183,4/22/1993,,95,65
USW00023183,4/23/1993,,86,65
USW00023183,4/24/1993,,84,63
USW00023183,4/25/1993,,91,63
USW00023183,4/26/1993,,94,65
USW00023183,4/27/1993,,95,67
USW00023183,4/28/1993,,95,67
USW00023183,4/29/1993,,97,68
USW00023183,4/30/1993,,98,68
USW00023183,5/1/1993,,91,73
USW00023183,5/2/1993,,93,65
USW00023183,5/3/1993,,95,67
USW00023183,5/4/1993,,90,67
USW00023183,5/5/1993,,84,59
USW00023183,5/6/1993,,89,61
USW00023183,5/7/1993,,89,63
USW00023183,5/8/1993,,93,65
USW00023183,5/9/1993,,91,66
USW00023183,5/10/1993,,102,67
USW00023183,5/11/1993,,105,73
USW00023183,5/12/1993,,97,79
USW00023183,5/13/1993,,100,74
USW00023183,5/14/1993,,101,77
USW00023183,5/15/1993,,98,69
USW00023183,5/16/1993,,93,68
USW00023183,5/17/1993,,93,72
USW00023183,5/18/1993,,97,75
USW00023183,5/19/1993,,99,75
USW00023183,5/20/1993,,100,75
USW00023183,5/21/1993,,97,73
USW00023183,5/22/1993,,94,74
USW00023183,5/23/1993,,95,74
USW00023183,5/24/1993,,96,75
USW00023183,5/25/1993,,102,76
USW00023183,5/26/1993,,103,77
USW00023183,5/27/1993,,100,76
USW00023183,5/28/1993,,98,73
USW00023183,5/29/1993,,97,69
USW00023183,5/30/1993,,100,73
USW00023183,5/31/1993,,102,74
USW00023183,6/1/1993,,97,74
USW00023183,6/2/1993,,94,76
USW00023183,6/3/1993,,94,71
USW00023183,6/4/1993,,94,71
USW00023183,6/5/1993,,96,71
USW00023183,6/6/1993,,79,66
USW00023183,6/7/1993,,85,60
USW00023183,6/8/1993,,91,65
USW00023183,6/9/1993,,96,68
USW00023183,6/10/1993,,103,72
USW00023183,6/11/1993,,104,75
USW00023183,6/12/1993,,106,77
USW00023183,6/13/1993,,109,76
USW00023183,6/14/1993,,110,78
USW00023183,6/15/1993,,112,82
USW00023183,6/16/1993,,109,85
USW00023183,6/17/1993,,101,79
USW00023183,6/18/1993,,102,74
USW00023183,6/19/1993,,109,75
USW00023183,6/20/1993,,109,79
USW00023183,6/21/1993,,107,80
USW00023183,6/22/1993,,104,77
USW00023183,6/23/1993,,105,76
USW00023183,6/24/1993,,108,78
USW00023183,6/25/1993,,111,81
USW00023183,6/26/1993,,114,83
USW00023183,6/27/1993,,113,83
USW00023183,6/28/1993,,111,86
USW00023183,6/29/1993,,108,83
USW00023183,6/30/1993,,108,85
USW00023183,7/1/1993,,106,85
USW00023183,7/2/1993,,103,82
USW00023183,7/3/1993,,103,82
USW00023183,7/4/1993,,104,80
USW00023183,7/5/1993,,102,77
USW00023183,7/6/1993,,105,83
USW00023183,7/7/1993,,109,81
USW00023183,7/8/1993,,109,84
USW00023183,7/9/1993,,105,84
USW00023183,7/10/1993,,104,83
USW00023183,7/11/1993,,104,80
USW00023183,7/12/1993,,100,77
USW00023183,7/13/1993,,103,81
USW00023183,7/14/1993,,104,84
USW00023183,7/15/1993,,105,83
USW00023183,7/16/1993,,103,83
USW00023183,7/17/1993,,102,80
USW00023183,7/18/1993,,104,81
USW00023183,7/19/1993,,103,79
USW00023183,7/20/1993,,102,77
USW00023183,7/21/1993,,103,77
USW00023183,7/22/1993,,103,79
USW00023183,7/23/1993,,104,78
USW00023183,7/24/1993,,102,79
USW00023183,7/25/1993,,105,78
USW00023183,7/26/1993,,105,79
USW00023183,7/27/1993,,107,78
USW00023183,7/28/1993,,108,80
USW00023183,7/29/1993,,106,88
USW00023183,7/30/1993,,108,85
USW00023183,7/31/1993,,113,86
USW00023183,8/1/1993,,114,87
USW00023183,8/2/1993,,109,90
USW00023183,8/3/1993,,108,87
USW00023183,8/4/1993,,105,80
USW00023183,8/5/1993,,108,87
USW00023183,8/6/1993,,109,79
USW00023183,8/7/1993,,102,79
USW00023183,8/8/1993,,102,82
USW00023183,8/9/1993,,107,81
USW00023183,8/10/1993,,108,81
USW00023183,8/11/1993,,111,84
USW00023183,8/12/1993,,109,81
USW00023183,8/13/1993,,104,78
USW00023183,8/14/1993,,106,80
USW00023183,8/15/1993,,106,75
USW00023183,8/16/1993,,106,80
USW00023183,8/17/1993,,107,81
USW00023183,8/18/1993,,108,84
USW00023183,8/19/1993,,106,85
USW00023183,8/20/1993,,103,81
USW00023183,8/21/1993,,105,84
USW00023183,8/22/1993,,104,81
USW00023183,8/23/1993,,107,83
USW00023183,8/24/1993,,102,75
USW00023183,8/25/1993,,85,72
USW00023183,8/26/1993,,88,78
USW00023183,8/27/1993,,81,72
USW00023183,8/28/1993,,97,74
USW00023183,8/29/1993,,93,72
USW00023183,8/30/1993,,95,73
USW00023183,8/31/1993,,96,79
USW00023183,9/1/1993,,99,79
USW00023183,9/2/1993,,103,81
USW00023183,9/3/1993,,106,82
USW00023183,9/4/1993,,104,82
USW00023183,9/5/1993,,103,81
USW00023183,9/6/1993,,104,81
USW00023183,9/7/1993,,105,82
USW00023183,9/8/1993,,107,78
USW00023183,9/9/1993,,109,79
USW00023183,9/10/1993,,107,81
USW00023183,9/11/1993,,103,81
USW00023183,9/12/1993,,95,79
USW00023183,9/13/1993,,95,77
USW00023183,9/14/1993,,93,70
USW00023183,9/15/1993,,98,73
USW00023183,9/16/1993,,98,75
USW00023183,9/17/1993,,92,71
USW00023183,9/18/1993,,89,66
USW00023183,9/19/1993,,95,67
USW00023183,9/20/1993,,99,68
USW00023183,9/21/1993,,102,71
USW00023183,9/22/1993,,104,74
USW00023183,9/23/1993,,98,72
USW00023183,9/24/1993,,96,76
USW00023183,9/25/1993,,97,72
USW00023183,9/26/1993,,102,69
USW00023183,9/27/1993,,102,74
USW00023183,9/28/1993,,102,73
USW00023183,9/29/1993,,103,74
USW00023183,9/30/1993,,100,78
USW00023183,10/1/1993,,101,73
USW00023183,10/2/1993,,102,72
USW00023183,10/3/1993,,104,73
USW00023183,10/4/1993,,103,75
USW00023183,10/5/1993,,101,80
USW00023183,10/6/1993,,85,68
USW00023183,10/7/1993,,86,68
USW00023183,10/8/1993,,89,66
USW00023183,10/9/1993,,90,69
USW00023183,10/10/1993,,92,68
USW00023183,10/11/1993,,89,70
USW00023183,10/12/1993,,90,70
USW00023183,10/13/1993,,91,67
USW00023183,10/14/1993,,91,69
USW00023183,10/15/1993,,87,68
USW00023183,10/16/1993,,75,62
USW00023183,10/17/1993,,78,62
USW00023183,10/18/1993,,78,59
USW00023183,10/19/1993,,81,55
USW00023183,10/20/1993,,84,57
USW00023183,10/21/1993,,88,60
USW00023183,10/22/1993,,85,67
USW00023183,10/23/1993,,90,60
USW00023183,10/24/1993,,89,61
USW00023183,10/25/1993,,91,66
USW00023183,10/26/1993,,88,62
USW00023183,10/27/1993,,80,68
USW00023183,10/28/1993,,82,61
USW00023183,10/29/1993,,81,61
USW00023183,10/30/1993,,78,59
USW00023183,10/31/1993,,74,55
USW00023183,11/1/1993,,78,54
USW00023183,11/2/1993,,80,52
USW00023183,11/3/1993,,84,53
USW00023183,11/4/1993,,81,54
USW00023183,11/5/1993,,79,54
USW00023183,11/6/1993,,80,53
USW00023183,11/7/1993,,78,52
USW00023183,11/8/1993,,79,52
USW00023183,11/9/1993,,81,52
USW00023183,11/10/1993,,82,54
USW00023183,11/11/1993,,71,55
USW00023183,11/12/1993,,63,50
USW00023183,11/13/1993,,59,48
USW00023183,11/14/1993,,53,48
USW00023183,11/15/1993,,57,46
USW00023183,11/16/1993,,66,43
USW00023183,11/17/1993,,72,50
USW00023183,11/18/1993,,74,50
USW00023183,11/19/1993,,73,49
USW00023183,11/20/1993,,73,47
USW00023183,11/21/1993,,74,46
USW00023183,11/22/1993,,74,59
USW00023183,11/23/1993,,76,60
USW00023183,11/24/1993,,72,52
USW00023183,11/25/1993,,67,44
USW00023183,11/26/1993,,65,39
USW00023183,11/27/1993,,66,41
USW00023183,11/28/1993,,76,51
USW00023183,11/29/1993,,75,49
USW00023183,11/30/1993,,70,47
USW00023183,12/1/1993,,71,46
USW00023183,12/2/1993,,73,46
USW00023183,12/3/1993,,70,47
USW00023183,12/4/1993,,71,44
USW00023183,12/5/1993,,72,43
USW00023183,12/6/1993,,74,45
USW00023183,12/7/1993,,74,45
USW00023183,12/8/1993,,66,49
USW00023183,12/9/1993,,73,44
USW00023183,12/10/1993,,76,46
USW00023183,12/11/1993,,74,52
USW00023183,12/12/1993,,63,49
USW00023183,12/13/1993,,65,41
USW00023183,12/14/1993,,69,42
USW00023183,12/15/1993,,59,45
USW00023183,12/16/1993,,62,40
USW00023183,12/17/1993,,65,40
USW00023183,12/18/1993,,70,48
USW00023183,12/19/1993,,62,43
USW00023183,12/20/1993,,64,40
USW00023183,12/21/1993,,56,43
USW00023183,12/22/1993,,62,36
USW00023183,12/23/1993,,60,35
USW00023183,12/24/1993,,61,37
USW00023183,12/25/1993,,71,37
USW00023183,12/26/1993,,68,47
USW00023183,12/27/1993,,67,50
USW00023183,12/28/1993,,71,51
USW00023183,12/29/1993,,71,46
USW00023183,12/30/1993,,69,55
USW00023183,12/31/1993,,73,51
USW00023183,1/1/1994,,70,47
USW00023183,1/2/1994,,70,45
USW00023183,1/3/1994,,73,45
USW00023183,1/4/1994,,78,45
USW00023183,1/5/1994,,68,50
USW00023183,1/6/1994,,65,44
USW00023183,1/7/1994,,65,38
USW00023183,1/8/1994,,68,39
USW00023183,1/9/1994,,65,39
USW00023183,1/10/1994,,65,38
USW00023183,1/11/1994,,69,40
USW00023183,1/12/1994,,68,40
USW00023183,1/13/1994,,70,41
USW00023183,1/14/1994,,76,47
USW00023183,1/15/1994,,73,51
USW00023183,1/16/1994,,70,44
USW00023183,1/17/1994,,73,43
USW00023183,1/18/1994,,77,44
USW00023183,1/19/1994,,80,47
USW00023183,1/20/1994,,76,47
USW00023183,1/21/1994,,79,46
USW00023183,1/22/1994,,78,48
USW00023183,1/23/1994,,72,53
USW00023183,1/24/1994,,75,49
USW00023183,1/25/1994,,61,48
USW00023183,1/26/1994,,61,42
